,year,SovietUnion_care_vir,SovietUnion_care_vic,SovietUnion_fare_vir,SovietUnion_fare_vic,SovietUnion_loya_vir,SovietUnion_loya_vic,SovietUnion_auth_vir,SovietUnion_auth_vic,SovietUnion_sanc_vir,SovietUnion_sanc_vic,SovietUnion_care,SovietUnion_fare,SovietUnion_loya,SovietUnion_auth,SovietUnion_sanc,SovietUnion_virtue,SovietUnion_vice,SovietUnion_vir_vic_diff
1979,1979.0,-0.0005949214100837708,-0.011868268251419067,0.23500388860702515,0.08586597442626953,0.08145835995674133,0.20398640632629395,0.1635655164718628,0.45050740242004395,-0.004751486703753471,0.2572419345378876,-0.011868268251419067,0.08586597442626953,0.20398640632629395,0.45050740242004395,0.2572419345378876,0.09493627138435841,0.1971466898918152,-0.10221041850745678
1980,1980.0,-0.012123379856348038,0.11172032356262207,0.22841542959213257,0.08371318876743317,0.1642356812953949,0.25975874066352844,0.2156289964914322,0.41777878999710083,0.07159475982189178,0.2169521003961563,0.11172032356262207,0.08371318876743317,0.25975874066352844,0.41777878999710083,0.2169521003961563,0.13355029746890068,0.21798462867736818,-0.0844343312084675
1981,1981.0,0.024701081216335297,0.08212119340896606,0.2617713212966919,0.16256439685821533,0.2124239057302475,0.13693444430828094,0.17656174302101135,0.4410132169723511,0.0183358546346426,0.1936214417219162,0.08212119340896606,0.16256439685821533,0.13693444430828094,0.4410132169723511,0.1936214417219162,0.13875878117978574,0.20325093865394592,-0.06449215747416018
1982,1982.0,0.02475571259856224,0.14543315768241882,0.2934383749961853,0.21390050649642944,0.18123717606067657,0.21459367871284485,0.15585875511169434,0.3043000102043152,0.04230928793549538,0.20993539690971375,0.14543315768241882,0.21390050649642944,0.21459367871284485,0.3043000102043152,0.20993539690971375,0.13951986134052277,0.2176325500011444,-0.07811268866062163
1983,1983.0,-0.007700994610786438,0.0008868258446455002,0.27837812900543213,0.08437664806842804,0.14442302286624908,0.12651482224464417,0.09463967382907867,0.3454703092575073,0.042576566338539124,0.1728169023990631,0.0008868258446455002,0.08437664806842804,0.12651482224464417,0.3454703092575073,0.1728169023990631,0.11046327948570252,0.14601310156285763,-0.03554982207715511
1984,1984.0,0.015292610973119736,-0.016466215252876282,0.2631368935108185,0.032716624438762665,0.13605964183807373,0.2886505722999573,0.11872264742851257,0.35808855295181274,0.06356040388345718,0.03899791091680527,-0.016466215252876282,0.032716624438762665,0.2886505722999573,0.35808855295181274,0.03899791091680527,0.11935443952679634,0.14039748907089233,-0.021043049544096
1985,1985.0,0.026944760233163834,-0.010319732129573822,0.25938680768013,0.03670279681682587,0.13165634870529175,0.18783390522003174,0.05586903542280197,0.2994532287120819,0.1556403934955597,0.0704539567232132,-0.010319732129573822,0.03670279681682587,0.18783390522003174,0.2994532287120819,0.0704539567232132,0.12589946910738944,0.11682483106851578,0.009074638038873664
1986,1986.0,0.012684851884841919,0.018343273550271988,0.22002579271793365,0.10293814539909363,0.1395859569311142,0.2811632752418518,0.08075801283121109,0.33410656452178955,0.0563666895031929,0.08841389417648315,0.018343273550271988,0.10293814539909363,0.2811632752418518,0.33410656452178955,0.08841389417648315,0.10188426077365875,0.16499303057789802,-0.06310876980423927
1987,1987.0,0.038042303174734116,-0.07765252888202667,0.27025529742240906,0.08337603509426117,0.14143282175064087,0.23865534365177155,0.10662941634654999,0.2950814664363861,0.03283419832587242,0.07998912036418915,-0.07765252888202667,0.08337603509426117,0.23865534365177155,0.2950814664363861,0.07998912036418915,0.11783880740404129,0.12388988733291625,-0.006051079928874964
1988,1988.0,0.06419964134693146,-0.0030838921666145325,0.31129783391952515,0.1197723001241684,0.1746140420436859,0.18992599844932556,0.20688429474830627,0.18860626220703125,0.09905435144901276,0.007376678287982941,-0.0030838921666145325,0.1197723001241684,0.18992599844932556,0.18860626220703125,0.007376678287982941,0.17121003270149232,0.10051946938037873,0.07069056332111359
1989,1989.0,0.026878122240304947,-0.08684878796339035,0.26704469323158264,0.021369248628616333,0.17644867300987244,0.08190757036209106,0.1523352712392807,0.16878850758075714,0.059872690588235855,-0.03983398526906967,-0.08684878796339035,0.021369248628616333,0.08190757036209106,0.16878850758075714,-0.03983398526906967,0.13651589006185533,0.029076510667800905,0.10743937939405443
1990,1990.0,0.032232291996479034,0.04268800467252731,0.3865160048007965,0.14852386713027954,0.17509089410305023,0.11394843459129333,0.2513185143470764,0.31013405323028564,0.08943285048007965,0.09484504163265228,0.04268800467252731,0.14852386713027954,0.11394843459129333,0.31013405323028564,0.09484504163265228,0.18691811114549636,0.1420278802514076,0.04489023089408875
1991,1991.0,-0.015645740553736687,0.06223341077566147,0.3101775348186493,0.2702786326408386,0.09377429634332657,0.25810325145721436,0.24355000257492065,0.33138561248779297,0.1655939519405365,0.05598673224449158,0.06223341077566147,0.2702786326408386,0.25810325145721436,0.33138561248779297,0.05598673224449158,0.15949000902473925,0.1955975279211998,-0.03610751889646055
1992,1992.0,0.022726787254214287,0.03668241575360298,0.22614514827728271,0.25852882862091064,0.111661396920681,0.16030722856521606,0.1484498232603073,0.27782195806503296,0.12399586290121078,0.040379732847213745,0.03668241575360298,0.25852882862091064,0.16030722856521606,0.27782195806503296,0.040379732847213745,0.1265958037227392,0.15474403277039528,-0.02814822904765607
1993,1993.0,0.007588950917124748,0.15094402432441711,0.30357855558395386,0.3334241509437561,0.13708843290805817,0.41173285245895386,0.2535010576248169,0.3037146031856537,0.15489044785499573,0.22061306238174438,0.15094402432441711,0.3334241509437561,0.41173285245895386,0.3037146031856537,0.22061306238174438,0.17132948897778988,0.284085738658905,-0.11275624968111514
1994,1994.0,-0.042173199355602264,0.1426040381193161,0.1616155207157135,0.2426399141550064,0.04113776981830597,0.3028915226459503,0.10670675337314606,0.31827735900878906,0.12332867085933685,0.11109160631895065,0.1426040381193161,0.2426399141550064,0.3028915226459503,0.31827735900878906,0.11109160631895065,0.07812310308218003,0.2235008880496025,-0.14537778496742249
1995,1995.0,-0.005899243056774139,0.1734725683927536,0.1245109811425209,0.15388305485248566,0.1273118108510971,0.4011921286582947,0.13181611895561218,0.36734962463378906,0.15575774013996124,0.2434537708759308,0.1734725683927536,0.15388305485248566,0.4011921286582947,0.36734962463378906,0.2434537708759308,0.10669948160648346,0.26787022948265077,-0.1611707478761673
1996,1996.0,-0.058924537152051926,0.10341612994670868,0.14687266945838928,0.18489192426204681,0.2233227789402008,0.41879063844680786,0.17838186025619507,0.44914713501930237,0.14886415004730225,0.12247233837842941,0.10341612994670868,0.18489192426204681,0.41879063844680786,0.44914713501930237,0.12247233837842941,0.1277033843100071,0.255743633210659,-0.1280402489006519
1997,1997.0,-0.04854568839073181,0.03843696415424347,-0.010109301656484604,0.13483929634094238,0.06595424562692642,0.3372343182563782,-0.016237588599324226,0.33602842688560486,0.07049305737018585,0.1387525051832199,0.03843696415424347,0.13483929634094238,0.3372343182563782,0.33602842688560486,0.1387525051832199,0.012310944870114327,0.19705830216407777,-0.18474735729396344
1998,1998.0,-0.13055185973644257,0.039530299603939056,0.022571992129087448,0.06730209290981293,0.06483644992113113,0.26731640100479126,0.011769384145736694,0.3034861385822296,0.04900682717561722,0.04071231186389923,0.039530299603939056,0.06730209290981293,0.26731640100479126,0.3034861385822296,0.04071231186389923,0.003526558727025986,0.14366944879293442,-0.14014289006590844
1999,1999.0,-0.1555541604757309,0.12764164805412292,0.06319066882133484,-0.002217484638094902,0.013500053435564041,0.29359549283981323,-0.006633362732827663,0.30295926332473755,0.08258353918790817,0.20102035999298096,0.12764164805412292,-0.002217484638094902,0.29359549283981323,0.30295926332473755,0.20102035999298096,-0.0005826523527503013,0.18459985591471195,-0.18518250826746224
2000,2000.0,-0.09656281024217606,0.14305713772773743,-0.014120126143097878,0.08788217604160309,0.03223493695259094,0.3637004792690277,-0.0004111211746931076,0.3956541121006012,0.08643937110900879,0.13845835626125336,0.14305713772773743,0.08788217604160309,0.3637004792690277,0.3956541121006012,0.13845835626125336,0.001516050100326538,0.22575045228004456,-0.22423440217971802
2001,2001.0,-0.1350262463092804,0.11990205943584442,0.0061231330037117004,0.01351204514503479,0.12483489513397217,0.3025082051753998,0.025853723287582397,0.4446694254875183,0.2187623679637909,0.1768510937690735,0.11990205943584442,0.01351204514503479,0.3025082051753998,0.4446694254875183,0.1768510937690735,0.04810957461595535,0.21148856580257416,-0.1633789911866188
