year,effort_care_vic_x,efficiency_care_vic_x,effort_care_vir_x,efficiency_care_vir_x,effort_loya_vic_x,efficiency_loya_vic_x,effort_loya_vir_x,efficiency_loya_vir_x,effort_auth_vic_x,efficiency_auth_vic_x,effort_auth_vir_x,efficiency_auth_vir_x,effort_sanc_vic_x,efficiency_sanc_vic_x,effort_sanc_vir_x,efficiency_sanc_vir_x,effort_fare_vic_x,efficiency_fare_vic_x,effort_fare_vir_x,efficiency_fare_vir_x,effort_care_x,effort_loya_x,effort_auth_x,effort_sanc_x,effort_fare_x,effort_virtue_x,effort_vice_x,effort_vir_vic_diff_x,efficiency_care_x,efficiency_loya_x,efficiency_auth_x,efficiency_sanc_x,efficiency_fare_x,efficiency_virtue_x,efficiency_vice_x,efficiency_vir_vic_diff_x,effort_care_vic_y,efficiency_care_vic_y,effort_care_vir_y,efficiency_care_vir_y,effort_loya_vic_y,efficiency_loya_vic_y,effort_loya_vir_y,efficiency_loya_vir_y,effort_auth_vic_y,efficiency_auth_vic_y,effort_auth_vir_y,efficiency_auth_vir_y,effort_sanc_vic_y,efficiency_sanc_vic_y,effort_sanc_vir_y,efficiency_sanc_vir_y,effort_fare_vic_y,efficiency_fare_vic_y,effort_fare_vir_y,efficiency_fare_vir_y,effort_care_y,effort_loya_y,effort_auth_y,effort_sanc_y,effort_fare_y,effort_virtue_y,effort_vice_y,effort_vir_vic_diff_y,efficiency_care_y,efficiency_loya_y,efficiency_auth_y,efficiency_sanc_y,efficiency_fare_y,efficiency_virtue_y,efficiency_vice_y,efficiency_vir_vic_diff_y,effort_care_vic,efficiency_care_vic,effort_care_vir,efficiency_care_vir,effort_loya_vic,efficiency_loya_vic,effort_loya_vir,efficiency_loya_vir,effort_auth_vic,efficiency_auth_vic,effort_auth_vir,efficiency_auth_vir,effort_sanc_vic,efficiency_sanc_vic,effort_sanc_vir,efficiency_sanc_vir,effort_fare_vic,efficiency_fare_vic,effort_fare_vir,efficiency_fare_vir,effort_care,effort_loya,effort_auth,effort_sanc,effort_fare,effort_virtue,effort_vice,effort_vir_vic_diff,efficiency_care,efficiency_loya,efficiency_auth,efficiency_sanc,efficiency_fare,efficiency_virtue,efficiency_vice,efficiency_vir_vic_diff,Year_x,GDP per capita,Year_y,indi,coll,tight,loose
1895,0.9097508192062378,0.8377639651298523,0.9257385730743408,0.8579853773117065,0.8713927268981934,0.7934527397155762,0.920951247215271,0.8394728302955627,0.8932540416717529,0.8348678350448608,0.8927303552627563,0.8591148853302002,0.8968558311462402,0.8017239570617676,0.9218767285346984,0.8149374723434448,0.9022011756896972,0.8539429903030396,0.8745654821395874,0.8669254779815674,0.9257385730743408,0.920951247215271,0.8927303552627563,0.9218767285346984,0.8745654821395874,0.9071724772453308,0.8946909189224244,0.0124815583229064,0.8579853773117065,0.8394728302955627,0.8591148853302002,0.8149374723434448,0.8669254779815674,0.8476872086524964,0.8243502974510193,0.023336911201477,0.6855999231338501,0.8588737845420837,0.7127224206924438,0.826587975025177,0.627679705619812,0.7818310856819153,0.693713903427124,0.6554251909255981,0.5879854559898376,0.799432635307312,0.6120877265930176,0.7489142417907715,0.6443380117416382,0.8785222172737122,0.691129744052887,0.8661596775054932,0.6751412153244019,0.8648618459701538,0.6701036691665649,0.7365808486938477,0.7127224206924438,0.693713903427124,0.6120877265930176,0.691129744052887,0.6701036691665649,0.6759514927864074,0.6441488623619079,0.0318026304244994,0.826587975025177,0.6554251909255981,0.7489142417907715,0.8661596775054932,0.7365808486938477,0.7667335867881775,0.8367043137550354,-0.0699707269668579,0.778856635093689,0.9223084449768066,0.8016668558120728,0.8758829832077026,0.7046123743057251,0.802097499370575,0.71253502368927,0.7220678329467773,0.7302989959716797,0.8756837844848633,0.7674180269241333,0.8141062259674072,0.7415482997894287,0.9258919954299928,0.78652024269104,0.9062683582305908,0.7748743891716003,0.9387496709823608,0.8142876625061035,0.7857351303100586,0.8016668558120728,0.71253502368927,0.7674180269241333,0.78652024269104,0.8142876625061035,0.7764855623245239,0.7460381388664246,0.0304474234580993,0.8758829832077026,0.7220678329467773,0.8141062259674072,0.9062683582305908,0.7857351303100586,0.8208121061325073,0.8929462790489197,-0.0721341729164123,1895,7159.5063,1895,0.3147105004237798,0.217457002819897,0.0505960563858206,0.0375683292924656
1896,0.8892675638198853,0.7802534699440002,0.8920356035232544,0.7876572608947754,0.8268538117408752,0.7217126488685608,0.8766868114471436,0.765462338924408,0.8612706661224365,0.7721207737922668,0.849757194519043,0.805719792842865,0.8842461109161377,0.7520689964294434,0.8879964351654053,0.7634416818618774,0.8840537071228027,0.7949973344802856,0.8478903770446777,0.824425458908081,0.8920356035232544,0.8766868114471436,0.849757194519043,0.8879964351654053,0.8478903770446777,0.8708732843399047,0.8691383719444274,0.0017349123954772,0.7876572608947754,0.765462338924408,0.805719792842865,0.7634416818618774,0.824425458908081,0.7893413066864013,0.7642306447029114,0.0251106619834899,0.6319530010223389,0.7544817924499512,0.7379358410835266,0.6874884366989136,0.5862585306167603,0.6857095956802368,0.6022849678993225,0.5820848345756531,0.577201247215271,0.6931965947151184,0.5025539398193359,0.5753991603851318,0.524591326713562,0.7236872911453247,0.6321284770965576,0.7456351518630981,0.6439794898033142,0.7545846700668335,0.5918471217155457,0.5941545963287354,0.7379358410835266,0.6022849678993225,0.5025539398193359,0.6321284770965576,0.5918471217155457,0.6133500695228576,0.5927967190742492,0.0205533504486084,0.6874884366989136,0.5820848345756531,0.5753991603851318,0.7456351518630981,0.5941545963287354,0.6369524359703064,0.722331988811493,-0.0853795528411865,0.5655559301376343,0.7020581960678101,0.6583983302116394,0.6582266092300415,0.4824070036411285,0.4520338177680969,0.5768824219703674,0.5065800547599792,0.4836448132991791,0.4890402555465698,0.4602951109409332,0.483160138130188,0.4335684180259704,0.5883536338806152,0.5973775386810303,0.6570266485214233,0.5322065949440002,0.6559194326400757,0.5205243229866028,0.5926978588104248,0.6583983302116394,0.5768824219703674,0.4602951109409332,0.5973775386810303,0.5205243229866028,0.5626955449581146,0.4994765520095825,0.063218992948532,0.6582266092300415,0.5065800547599792,0.483160138130188,0.6570266485214233,0.5926978588104248,0.5795382618904114,0.5774810671806335,0.0020571947097778,1896,6885.674,1896,0.3558645891951126,0.2432045127821912,0.054526413794727,0.0394898818569053
1897,0.917366862297058,0.8404473066329956,0.9216214418411256,0.8418079614639282,0.8808724880218506,0.8024698495864868,0.9079013466835022,0.828621506690979,0.8775663375854492,0.8179079294204712,0.8861113786697388,0.8466885089874268,0.8935771584510803,0.814693808555603,0.9269824028015136,0.8247077465057373,0.9042486548423768,0.8387677669525146,0.8854287266731262,0.8501661419868469,0.9216214418411256,0.9079013466835022,0.8861113786697388,0.9269824028015136,0.8854287266731262,0.9056090593338012,0.894726300239563,0.0108827590942383,0.8418079614639282,0.828621506690979,0.8466885089874268,0.8247077465057373,0.8501661419868469,0.8383983731269836,0.8228573322296142,0.0155410408973694,0.6016397476196289,0.8141087293624878,0.6952290534973145,0.7263087034225464,0.5676872730255127,0.6699001789093018,0.5899507403373718,0.5887064933776855,0.4640122056007385,0.6815451383590698,0.4678899645805359,0.60896897315979,0.4755352139472961,0.7430569529533386,0.6078002452850342,0.7301656007766724,0.5911532640457153,0.7886502742767334,0.5799369215965271,0.6333235502243042,0.6952290534973145,0.5899507403373718,0.4678899645805359,0.6078002452850342,0.5799369215965271,0.5881613850593567,0.5400055408477783,0.0481558442115783,0.7263087034225464,0.5887064933776855,0.60896897315979,0.7301656007766724,0.6333235502243042,0.6574946641921997,0.7394522547721862,-0.0819575905799865,0.5847066640853882,0.7692400813102722,0.7104983329772949,0.7187619209289551,0.44196817278862,0.6143133044242859,0.6483426094055176,0.5393083095550537,0.4384950995445251,0.6448683738708496,0.4467125535011291,0.5938910245895386,0.4591813683509826,0.7225118279457092,0.6022941470146179,0.72652667760849,0.5237513780593872,0.7511847019195557,0.5658743977546692,0.629255473613739,0.7104983329772949,0.6483426094055176,0.4467125535011291,0.6022941470146179,0.5658743977546692,0.5947444081306458,0.4896205365657806,0.1051238715648651,0.7187619209289551,0.5393083095550537,0.5938910245895386,0.72652667760849,0.629255473613739,0.6415486812591553,0.7004236578941345,-0.0588749766349792,1897,7406.342,1897,0.3039624586438694,0.2320888524853047,0.0610229481813865,0.0519007135988031
1898,0.8868419528007507,0.786068320274353,0.901604950428009,0.7824975252151489,0.8364211320877075,0.7204884886741638,0.8869712948799133,0.7745766639709473,0.8703463077545166,0.7784051895141602,0.8608009815216064,0.7904736995697021,0.8838080763816833,0.7803902626037598,0.90771746635437,0.775108814239502,0.8771073818206787,0.7884106636047363,0.8593546152114868,0.8094562292098999,0.901604950428009,0.8869712948799133,0.8608009815216064,0.90771746635437,0.8593546152114868,0.8832898616790772,0.8709049701690674,0.0123848915100097,0.7824975252151489,0.7745766639709473,0.7904736995697021,0.775108814239502,0.8094562292098999,0.78642258644104,0.7707525849342346,0.0156700015068054,0.58225417137146,0.7005493640899658,0.6141261458396912,0.6356208920478821,0.5514504313468933,0.6407849788665771,0.6385689377784729,0.5256742238998413,0.4831907749176025,0.6028310656547546,0.4717942476272583,0.5311717391014099,0.5638905167579651,0.6715466976165771,0.5943807363510132,0.6393070816993713,0.5501413941383362,0.6670719981193542,0.5530340671539307,0.5861669778823853,0.6141261458396912,0.6385689377784729,0.4717942476272583,0.5943807363510132,0.5530340671539307,0.5743808269500732,0.5461854577064514,0.0281953692436217,0.6356208920478821,0.5256742238998413,0.5311717391014099,0.6393070816993713,0.5861669778823853,0.583588182926178,0.6565568208694458,-0.0729686379432678,0.5258723497390747,0.6752604246139526,0.5999569892883301,0.6449040770530701,0.4677507877349853,0.5653783082962036,0.5597984790802002,0.5540347099304199,0.4688235521316528,0.526775062084198,0.4825084209442138,0.5070762634277344,0.4752982258796692,0.6155698299407959,0.5387016534805298,0.629413902759552,0.4828113913536072,0.6219378113746643,0.4826849400997162,0.5696345567703247,0.5999569892883301,0.5597984790802002,0.4825084209442138,0.5387016534805298,0.4826849400997162,0.532730096578598,0.4841112613677978,0.0486188352108001,0.6449040770530701,0.5540347099304199,0.5070762634277344,0.629413902759552,0.5696345567703247,0.5810127019882202,0.6009842872619628,-0.0199715852737426,1898,7426.911,1898,0.3197069869944439,0.2446265038790607,0.0579209031209937,0.0387115439463871
1899,0.8794609308242798,0.7690099477767944,0.9106186628341676,0.8103489279747009,0.8341275453567505,0.7086334228515625,0.8819063305854797,0.8007455468177795,0.8579291105270386,0.773582935333252,0.8627445697784424,0.8219798803329468,0.8575425148010254,0.7542111873626709,0.8998933434486389,0.7331104874610901,0.8861114382743835,0.7925938367843628,0.8635410070419312,0.8462473154067993,0.9106186628341676,0.8819063305854797,0.8627445697784424,0.8998933434486389,0.8635410070419312,0.8837407827377319,0.8630343079566956,0.0207064747810363,0.8103489279747009,0.8007455468177795,0.8219798803329468,0.7331104874610901,0.8462473154067993,0.8024864315986633,0.7596062660217285,0.0428801655769347,0.8204272985458374,0.9270654320716858,0.8581858277320862,0.9000368714332581,0.8182255625724792,0.8338145613670349,0.8191338181495667,0.740371584892273,0.7682180404663086,0.8929955959320068,0.7863592505455017,0.8471284508705139,0.7988080382347107,0.9245485663414,0.826995849609375,0.9006932973861694,0.7772820591926575,0.9276739954948424,0.7903168797492981,0.7985637784004211,0.8581858277320862,0.8191338181495667,0.7863592505455017,0.826995849609375,0.7903168797492981,0.8161983251571655,0.7965921998023987,0.0196061253547668,0.9000368714332581,0.740371584892273,0.8471284508705139,0.9006932973861694,0.7985637784004211,0.8373587965965271,0.901219630241394,-0.0638608336448669,0.7963714599609375,0.8732097148895264,0.8343226909637451,0.842734694480896,0.741693913936615,0.8057969808578491,0.7344118356704712,0.6976780295372009,0.6953976154327393,0.7954745292663574,0.7087869644165039,0.7703698873519897,0.73906409740448,0.8627890944480896,0.8286464214324951,0.8461630940437317,0.7674462199211121,0.881988525390625,0.7396159172058105,0.7740983963012695,0.8343226909637451,0.7344118356704712,0.7087869644165039,0.8286464214324951,0.7396159172058105,0.7691567659378051,0.7479946613311768,0.0211621046066283,0.842734694480896,0.6976780295372009,0.7703698873519897,0.8461630940437317,0.7740983963012695,0.7862088203430175,0.8438517689704895,-0.0576429486274719,1899,7959.1494,1899,0.3358823868009201,0.2241703140089924,0.0513790258451423,0.0473816949961945
1900,0.8886477947235107,0.7689980864524841,0.902667999267578,0.7876343727111816,0.8431207537651062,0.7444485425949097,0.8790268301963806,0.7758959531784058,0.8613796234130859,0.7657206654548645,0.8662897944450378,0.8075518608093262,0.864776074886322,0.7479097843170166,0.8897751569747925,0.7422124147415161,0.8722324371337891,0.7949008941650391,0.8582501411437988,0.8259683847427368,0.902667999267578,0.8790268301963806,0.8662897944450378,0.8897751569747925,0.8582501411437988,0.8792019844055176,0.8660313367843628,0.0131706476211547,0.7876343727111816,0.7758959531784058,0.8075518608093262,0.7422124147415161,0.8259683847427368,0.7878525972366333,0.7643955945968628,0.0234570026397704,0.5422424077987671,0.7604407668113708,0.6452852487564087,0.6970617771148682,0.598760724067688,0.7156072854995728,0.5827639698982239,0.5907437801361084,0.517852783203125,0.6527489423751831,0.4841564893722534,0.6131482124328613,0.4602770209312439,0.7382276654243469,0.5630972385406494,0.7686463594436646,0.6024667024612427,0.7476788759231567,0.5809839367866516,0.6224541664123535,0.6452852487564087,0.5827639698982239,0.4841564893722534,0.5630972385406494,0.5809839367866516,0.5712573766708374,0.5443199276924133,0.026937448978424,0.6970617771148682,0.5907437801361084,0.6131482124328613,0.7686463594436646,0.6224541664123535,0.6584108591079711,0.7229407072067261,-0.0645298480987549,0.6117648482322693,0.6412725448608398,0.6466588973999023,0.637520968914032,0.5565094947814941,0.5738661289215088,0.5950554013252258,0.5107711553573608,0.5155487060546875,0.5101302862167358,0.5014774799346924,0.5310707688331604,0.4424462020397186,0.5716267824172974,0.6109625697135925,0.6395754218101501,0.5653506517410278,0.615809440612793,0.5536256432533264,0.5226191282272339,0.6466588973999023,0.5950554013252258,0.5014774799346924,0.6109625697135925,0.5536256432533264,0.5815559983253479,0.5383239805698394,0.0432320177555084,0.637520968914032,0.5107711553573608,0.5310707688331604,0.6395754218101501,0.5226191282272339,0.5683114886283874,0.582541036605835,-0.0142295479774475,1900,8037.5713,1900,0.2917204936284024,0.2384480307446622,0.0539216322715086,0.0449955531896937
1901,0.9162597060203552,0.81526780128479,0.9358462691307068,0.8454006314277649,0.8792036175727844,0.7656955122947693,0.9136497974395752,0.8196759819984436,0.8908739686012268,0.7912100553512573,0.8945691585540771,0.8222824335098267,0.8984042406082153,0.7979707717895508,0.9270827174186708,0.7902177572250366,0.906232476234436,0.8371442556381226,0.8917807340621948,0.8659265637397766,0.9358462691307068,0.9136497974395752,0.8945691585540771,0.9270827174186708,0.8917807340621948,0.9125857353210448,0.8981948018074035,0.0143909335136414,0.8454006314277649,0.8196759819984436,0.8222824335098267,0.7902177572250366,0.8659265637397766,0.8287006735801696,0.801457679271698,0.0272429943084716,0.7671360373497009,0.8931694626808167,0.801792323589325,0.8382068276405334,0.7530341744422913,0.7754753828048706,0.722396969795227,0.7033195495605469,0.7548326849937439,0.8116840124130249,0.7455132007598877,0.7205658555030823,0.7430260181427002,0.8997617959976196,0.7500133514404297,0.8678386211395264,0.8020389080047607,0.8698930740356445,0.7674825191497803,0.6775615811347961,0.801792323589325,0.722396969795227,0.7455132007598877,0.7500133514404297,0.7674825191497803,0.7574396729469299,0.7640135645866394,-0.0065738916397094,0.8382068276405334,0.7033195495605469,0.7205658555030823,0.8678386211395264,0.6775615811347961,0.761498486995697,0.8499967455863953,-0.0884982585906982,0.7240273952484131,0.8704177141189575,0.7691341638565063,0.8272701501846313,0.6452174782752991,0.7279102206230164,0.6997557878494263,0.7356513738632202,0.6850576400756836,0.7703603506088257,0.6895043849945068,0.760125994682312,0.7064592838287354,0.8633323907852173,0.7545523643493652,0.8443115949630737,0.7237755656242371,0.8631706237792969,0.6962608695030212,0.7997509241104126,0.7691341638565063,0.6997557878494263,0.6895043849945068,0.7545523643493652,0.6962608695030212,0.7218415141105652,0.6969074726104736,0.0249340415000915,0.8272701501846313,0.7356513738632202,0.760125994682312,0.8443115949630737,0.7997509241104126,0.79342200756073,0.8190382599830628,-0.0256162524223327,1901,8770.363,1901,0.2568265978235656,0.2173597424725108,0.0543190757580056,0.0415528413632669
1902,0.8672449588775635,0.7694944143295288,0.918740689754486,0.8085033297538757,0.81825852394104,0.7231323719024658,0.8956369161605835,0.7674374580383301,0.8403118252754211,0.7574712038040161,0.8654282093048096,0.7982936501502991,0.8707058429718018,0.7663729786872864,0.90424382686615,0.7727581262588501,0.8805552124977112,0.814194917678833,0.8547609448432922,0.821670651435852,0.918740689754486,0.8956369161605835,0.8654282093048096,0.90424382686615,0.8547609448432922,0.8877621173858643,0.8554152727127076,0.0323468446731567,0.8085033297538757,0.7674374580383301,0.7982936501502991,0.7727581262588501,0.821670651435852,0.7937326431274414,0.7661331772804261,0.0275994658470153,0.4235131740570068,0.5996682643890381,0.5643813610076904,0.590708315372467,0.4347355365753174,0.5578665137290955,0.5406471490859985,0.4086335599422455,0.344875693321228,0.5237551331520081,0.420096755027771,0.4397661089897156,0.4053806662559509,0.566626787185669,0.5173905491828918,0.5960104465484619,0.5172760486602783,0.6561150550842285,0.5284233093261719,0.5568823218345642,0.5643813610076904,0.5406471490859985,0.420096755027771,0.5173905491828918,0.5284233093261719,0.5141878247261047,0.4251562237739563,0.0890316009521484,0.590708315372467,0.4086335599422455,0.4397661089897156,0.5960104465484619,0.5568823218345642,0.5184001505374909,0.5808063507080078,-0.0624062001705169,0.4831532537937164,0.5528860092163086,0.591131865978241,0.5954242944717407,0.3722148835659027,0.4383340775966644,0.5360320806503296,0.3813263773918152,0.3481875360012054,0.4421116709709167,0.3573285639286041,0.4145597815513611,0.3837214410305023,0.5554932355880737,0.5145198702812195,0.5885258913040161,0.5318576097488403,0.609570324420929,0.4744451344013214,0.5404003858566284,0.591131865978241,0.5360320806503296,0.3573285639286041,0.5145198702812195,0.4744451344013214,0.4946915030479431,0.4238269448280334,0.0708645582199096,0.5954242944717407,0.3813263773918152,0.4145597815513611,0.5885258913040161,0.5404003858566284,0.5040473461151123,0.5196790635585785,-0.0156317174434662,1902,8684.228,1902,0.3381056353304423,0.2376521247285931,0.0441954900327006,0.0363903232149988
1903,0.9014476537704468,0.8389479517936707,0.9118425846099854,0.8684050440788269,0.8874502778053284,0.7815344929695129,0.894871711730957,0.8424908518791199,0.8807674646377563,0.807279109954834,0.8822000026702881,0.8570048809051514,0.8805902600288391,0.7984936237335205,0.9097129702568054,0.8176556825637817,0.8903372287750244,0.8523623943328857,0.8575518131256104,0.878781259059906,0.9118425846099854,0.894871711730957,0.8822000026702881,0.9097129702568054,0.8575518131256104,0.8912358164787293,0.888118577003479,0.0031172394752503,0.8684050440788269,0.8424908518791199,0.8570048809051514,0.8176556825637817,0.878781259059906,0.8528675436973572,0.8157235145568847,0.0371440291404724,0.6253412961959839,0.9478448629379272,0.6931549310684204,0.8912650942802429,0.6154784560203552,0.8613258600234985,0.7288758754730225,0.7570654153823853,0.6042013168334961,0.892082929611206,0.6635861396789551,0.8651480674743652,0.5740976333618164,0.9300634860992432,0.6336970329284668,0.9251643419265748,0.6397206783294678,0.9525400400161744,0.7501686811447144,0.8258689641952515,0.6931549310684204,0.7288758754730225,0.6635861396789551,0.6336970329284668,0.7501686811447144,0.6938965320587158,0.6117678761482239,0.0821286559104919,0.8912650942802429,0.7570654153823853,0.8651480674743652,0.9251643419265748,0.8258689641952515,0.8529023766517639,0.91677143573761,-0.0638690590858459,0.7639845609664917,0.8933960199356079,0.7903022766113281,0.857010006904602,0.6795058250427246,0.7923740148544312,0.7501636743545532,0.7235241532325745,0.7220383286476135,0.8287177681922913,0.6895827054977417,0.7805964946746826,0.6562925577163696,0.8597732782363892,0.7338202595710754,0.8817498683929443,0.7596491575241089,0.8752514719963074,0.7633417844772339,0.7653740644454956,0.7903022766113281,0.7501636743545532,0.6895827054977417,0.7338202595710754,0.7633417844772339,0.7454421401023865,0.7162940859794616,0.0291480541229248,0.857010006904602,0.7235241532325745,0.7805964946746826,0.8817498683929443,0.7653740644454956,0.8016509175300598,0.8499025106430054,-0.0482515931129455,1903,8941.348,1903,0.2469954170259186,0.2312346835028385,0.0551625673307807,0.0472822005692406
1904,0.9184889793395996,0.8154067993164062,0.9333559274673462,0.8345751166343689,0.8839368224143982,0.7864483594894409,0.9066624045372008,0.8162723779678345,0.8818484544754028,0.7845690846443176,0.8782472610473633,0.8330676555633545,0.8924584984779358,0.7902544736862183,0.9149395227432252,0.7973635196685791,0.9061689376831056,0.8228999376296997,0.8809304237365723,0.8426188826560974,0.9333559274673462,0.9066624045372008,0.8782472610473633,0.9149395227432252,0.8809304237365723,0.9028271079063416,0.8965803384780884,0.0062467694282531,0.8345751166343689,0.8162723779678345,0.8330676555633545,0.7973635196685791,0.8426188826560974,0.8247795104980469,0.7999157309532166,0.0248637795448303,0.6121455430984497,0.7135684490203857,0.6530174016952515,0.6782849431037903,0.6000486612319946,0.6441929340362549,0.6248771548271179,0.5884993672370911,0.5638141632080078,0.5868380665779114,0.5485382676124573,0.5046836733818054,0.5372856855392456,0.7207756042480469,0.6157886385917664,0.7012069225311279,0.6059204936027527,0.7139865159988403,0.5917187333106995,0.6052364110946655,0.6530174016952515,0.6248771548271179,0.5485382676124573,0.6157886385917664,0.5917187333106995,0.6067880392074585,0.5838429093360901,0.0229451298713684,0.6782849431037903,0.5884993672370911,0.5046836733818054,0.7012069225311279,0.6052364110946655,0.615582263469696,0.6758723139762879,-0.0602900505065918,0.6509314179420471,0.7418044209480286,0.6890445351600647,0.6980215907096863,0.607751727104187,0.6214691996574402,0.6424108147621155,0.5999284982681274,0.5870136022567749,0.5921238660812378,0.5232985019683838,0.4791100323200226,0.547797679901123,0.6521985530853271,0.6280568838119507,0.6923198699951172,0.5918556451797485,0.7130786180496216,0.596245288848877,0.5852254629135132,0.6890445351600647,0.6424108147621155,0.5232985019683838,0.6280568838119507,0.596245288848877,0.6158112049102783,0.5970700144767761,0.0187411904335021,0.6980215907096863,0.5999284982681274,0.4791100323200226,0.6923198699951172,0.5852254629135132,0.6109210908412933,0.664134931564331,-0.0532138407230377,1904,8663.658,1904,0.3305178562348411,0.2373357136336931,0.0569752745687492,0.0430071427389913
1905,0.921128511428833,0.8177409172058105,0.9290423393249512,0.8579425811767578,0.9097212553024292,0.783204197883606,0.9062103629112244,0.8329939842224121,0.8958145976066589,0.7938978672027588,0.8870541453361511,0.849626898765564,0.9003209471702576,0.8070365190505981,0.9212228059768676,0.7869309186935425,0.901673436164856,0.8477619886398315,0.8734570145606995,0.844601035118103,0.9290423393249512,0.9062103629112244,0.8870541453361511,0.9212228059768676,0.8734570145606995,0.9033973336219788,0.9057317495346068,-0.0023344159126281,0.8579425811767578,0.8329939842224121,0.849626898765564,0.7869309186935425,0.844601035118103,0.8344190835952758,0.809928297996521,0.0244907855987548,0.7707079648971558,0.8763446807861328,0.8116637468338013,0.8327908515930176,0.7970871329307556,0.7883347868919373,0.7609405517578125,0.7077067494392395,0.755488932132721,0.7989817261695862,0.8029389381408691,0.7395636439323425,0.6986448764801025,0.8736304044723511,0.7525871396064758,0.8322891592979431,0.7710102796554565,0.9058843851089478,0.7531765699386597,0.6989221572875977,0.8116637468338013,0.7609405517578125,0.8029389381408691,0.7525871396064758,0.7531765699386597,0.7762613892555237,0.7585878372192383,0.0176735520362854,0.8327908515930176,0.7077067494392395,0.7395636439323425,0.8322891592979431,0.6989221572875977,0.762254512310028,0.848635196685791,-0.0863806843757629,0.7077243328094482,0.8710536956787109,0.7661499977111816,0.848658561706543,0.7070174217224121,0.8058019280433655,0.7619609832763672,0.6896770000457764,0.6916254162788391,0.801848292350769,0.7551062107086182,0.7124228477478027,0.6871790885925293,0.8687782883644104,0.7203856110572815,0.8396539688110352,0.7384124398231506,0.8637293577194214,0.7667795419692993,0.7442127466201782,0.7661499977111816,0.7619609832763672,0.7551062107086182,0.7203856110572815,0.7667795419692993,0.7540764689445496,0.7063917398452759,0.0476847290992736,0.848658561706543,0.6896770000457764,0.7124228477478027,0.8396539688110352,0.7442127466201782,0.7669250249862671,0.8422423124313354,-0.0753172874450682,1905,9121.332,1905,0.3501421635401213,0.2153544517194067,0.0425775239023706,0.0397653351857598
1906,0.8823037147521973,0.7783730030059814,0.9118291735649108,0.8029717803001404,0.8676087260246277,0.7418891787528992,0.884818971157074,0.7535305023193359,0.8643465042114258,0.7673422694206238,0.8694893717765808,0.7827532291412354,0.8546248078346252,0.7499817609786987,0.8920043706893921,0.7431507110595703,0.8757630586624146,0.7941975593566895,0.8730598092079163,0.8106698989868164,0.9118291735649108,0.884818971157074,0.8694893717765808,0.8920043706893921,0.8730598092079163,0.8862403392791748,0.8689293622970581,0.0173109769821167,0.8029717803001404,0.7535305023193359,0.7827532291412354,0.7431507110595703,0.8106698989868164,0.7786152243614197,0.7663567543029786,0.0122584700584411,0.5178940296173096,0.603945255279541,0.5632544755935669,0.5705130100250244,0.5079329609870911,0.559684693813324,0.5580425262451172,0.4285545647144317,0.3988561928272247,0.4323203861713409,0.4649782180786133,0.4671873152256012,0.4553764164447784,0.5376030206680298,0.5216721296310425,0.5702353715896606,0.5029122829437256,0.6117426753044128,0.5546103715896606,0.5552300214767456,0.5632544755935669,0.5580425262451172,0.4649782180786133,0.5216721296310425,0.5546103715896606,0.5325115442276,0.4765943765640258,0.0559171676635741,0.5705130100250244,0.4285545647144317,0.4671873152256012,0.5702353715896606,0.5552300214767456,0.5183440566062927,0.5490592062473297,-0.030715149641037,0.5183612704277039,0.6212809085845947,0.5335966348648071,0.5469457507133484,0.4916795790195465,0.4397461116313934,0.5173382759094238,0.330646812915802,0.4291285276412964,0.4201169013977051,0.3588327765464782,0.3641879558563232,0.4293632805347442,0.4618896842002868,0.5204167366027832,0.5232225060462952,0.4535634815692901,0.5782543420791626,0.44095179438591,0.4630460739135742,0.5335966348648071,0.5173382759094238,0.3588327765464782,0.5204167366027832,0.44095179438591,0.4742272436618805,0.4644192278385162,0.0098080158233642,0.5469457507133484,0.330646812915802,0.3641879558563232,0.5232225060462952,0.4630460739135742,0.4456098198890686,0.5042575895786285,-0.0586477696895599,1906,9980.113,1906,0.293306092083567,0.2232413015839528,0.0543529555460556,0.0428605533008733
