year,coll,indi,loose,tight,Year,indi_%,coll_%,tight_%,loose_%,indi_ngram,indi_coha,coll_ngram,coll_coha,loose_ngram,loose_coha,tight_ngram,tight_coha
1963,8.480564685799306e-05,0.0001169553100096,1.2100899070779542e-05,9.414444087545754e-06,1963.0,0.4957582908497766,0.1941940319145754,0.0371049310979635,0.0498922613244813,1.169553100096,4.957582908497765,0.8480564685799306,1.941940319145754,0.12100899070779542,0.498922613244813,0.09414444087545754,0.371049310979635
1964,8.53358444926146e-05,0.0001178584788509,1.2296559454734655e-05,9.44761262157304e-06,1964.0,0.5385643320011344,0.2034164655225242,0.0359612948156354,0.04931020345922,1.178584788509,5.385643320011344,0.853358444926146,2.034164655225242,0.12296559454734655,0.4931020345922,0.0944761262157304,0.359612948156354
1965,8.498849171343992e-05,0.0001188681714795,1.24333379478671e-05,9.485454959141344e-06,1965.0,0.5614134824428757,0.2013093504199849,0.0311282006753181,0.0426784014522124,1.188681714795,5.614134824428757,0.8498849171343993,2.013093504199849,0.124333379478671,0.426784014522124,0.09485454959141344,0.31128200675318096
1966,8.529866785725712e-05,0.0001202764133592,1.2615876132767076e-05,9.529019477838575e-06,1966.0,0.5868329556856846,0.2135987506852766,0.0342101534017631,0.0448024184717651,1.202764133592,5.868329556856846,0.8529866785725713,2.135987506852766,0.12615876132767076,0.44802418471765104,0.09529019477838575,0.342101534017631
1967,8.501925287873747e-05,0.0001217296524243,1.2802894887859696e-05,9.579365318757029e-06,1967.0,0.5351421864907222,0.1990703000693026,0.0372958241302276,0.058792959722216,1.217296524243,5.351421864907222,0.8501925287873747,1.990703000693026,0.12802894887859695,0.58792959722216,0.09579365318757029,0.37295824130227595
1968,8.562764736552708e-05,0.000123023394378,1.2995230320017592e-05,9.726758960328291e-06,1968.0,0.5604820305757353,0.1990181546064814,0.0410438033980725,0.0514207567751803,1.23023394378,5.604820305757353,0.8562764736552708,1.990181546064814,0.12995230320017592,0.514207567751803,0.09726758960328291,0.41043803398072504
1969,8.455759075332026e-05,0.0001247028886025,1.3170035961963218e-05,9.828415154191005e-06,1969.0,0.5989259000911314,0.2013838359285865,0.038875354213067,0.0538791823665827,1.247028886025,5.989259000911314,0.8455759075332026,2.013838359285865,0.13170035961963217,0.538791823665827,0.09828415154191004,0.38875354213067004
1970,8.442318235373543e-05,0.0001258190023431,1.335161732436339e-05,9.997775982079865e-06,1970.0,0.5404132407846923,0.2019763306924054,0.0385537819756117,0.0541440363425336,1.258190023431,5.404132407846923,0.8442318235373543,2.019763306924054,0.1335161732436339,0.541440363425336,0.09997775982079865,0.385537819756117
1971,8.286411455823586e-05,0.0001267891061291,1.3511535787590662e-05,1.009776367583624e-05,1971.0,0.4993729179387302,0.1917447200816694,0.0408669258659484,0.059691454709712,1.2678910612910002,4.9937291793873015,0.8286411455823586,1.917447200816694,0.13511535787590662,0.59691454709712,0.10097763675836241,0.408669258659484
1972,8.193500882823302e-05,0.000127425514425,1.368067651769429e-05,1.0235611120533252e-05,1972.0,0.5587201034062796,0.1877897060146055,0.0341816895891033,0.0469474265036513,1.2742551442499999,5.5872010340627964,0.8193500882823302,1.8778970601460552,0.1368067651769429,0.469474265036513,0.10235611120533251,0.34181689589103303
1973,8.076980821312774e-05,0.0001279663899172,1.3823712629358018e-05,1.038757211456901e-05,1973.0,0.6234213099961282,0.1946517635835775,0.0291071738745981,0.0494309921686341,1.2796638991720002,6.234213099961282,0.8076980821312775,1.946517635835775,0.13823712629358018,0.494309921686341,0.10387572114569009,0.29107173874598097
1974,7.979117732150242e-05,0.0001281103076118,1.400005698699818e-05,1.0479197978189145e-05,1974.0,0.6474299617240306,0.2084372082910023,0.0291162287360932,0.0446532148856823,1.281103076118,6.474299617240305,0.7979117732150242,2.084372082910023,0.1400005698699818,0.446532148856823,0.10479197978189145,0.291162287360932
1975,7.815466822031728e-05,0.0001286816852176,1.416000673123022e-05,1.0517864484630276e-05,1975.0,0.6041468480269351,0.2067364282785218,0.0417125296968308,0.0522132958792171,1.2868168521760002,6.041468480269351,0.7815466822031728,2.067364282785218,0.14160006731230218,0.522132958792171,0.10517864484630277,0.417125296968308
1976,7.731436854133529e-05,0.0001283841891433,1.4347501620332836e-05,1.05368385831639e-05,1976.0,0.5808376723968417,0.1942786709916085,0.0308943453356332,0.0464414350323491,1.283841891433,5.808376723968417,0.7731436854133529,1.942786709916085,0.14347501620332836,0.464414350323491,0.10536838583163899,0.308943453356332
1977,7.549732055979672e-05,0.0001283884498661,1.4545423336235052e-05,1.0466034147782464e-05,1977.0,0.5519715861146163,0.1941495982753485,0.036059264317667,0.0532943703135689,1.283884498661,5.519715861146163,0.7549732055979672,1.941495982753485,0.14545423336235053,0.532943703135689,0.10466034147782464,0.36059264317666995
1978,7.444612300235218e-05,0.0001281392770969,1.469281745577002e-05,1.0416247717362888e-05,1978.0,0.6623728883480127,0.1829754611772309,0.0314126496290643,0.0500195953053773,1.2813927709689998,6.623728883480126,0.7444612300235218,1.8297546117723091,0.14692817455770021,0.500195953053773,0.10416247717362888,0.31412649629064304
1979,7.285708596376545e-05,0.000127812463266,1.4840704744177394e-05,1.0359497361735391e-05,1979.0,0.631656620614854,0.1928389350376868,0.031964710313246,0.0509980586792876,1.2781246326600002,6.31656620614854,0.7285708596376546,1.9283893503768679,0.14840704744177394,0.509980586792876,0.10359497361735391,0.31964710313246
1980,7.141976629603569e-05,0.0001272465260301,1.5048888345417906e-05,1.027453948105566e-05,1980.0,0.5227321285045223,0.1847854470968464,0.0370079594667462,0.058288595952779,1.272465260301,5.227321285045223,0.7141976629603569,1.8478544709684641,0.15048888345417907,0.58288595952779,0.1027453948105566,0.370079594667462
1981,6.96402565227215e-05,0.0001269222926306,1.5198186822331018e-05,1.015719418770037e-05,1981.0,0.5349610429860283,0.1975007045457825,0.0303467428715538,0.0625165691696842,1.269222926306,5.349610429860283,0.696402565227215,1.975007045457825,0.1519818682233102,0.625165691696842,0.1015719418770037,0.303467428715538
1982,6.844663937093693e-05,0.0001259088905304,1.532180532817229e-05,1.0099207710011018e-05,1982.0,0.5122857818673995,0.1784974112956846,0.0351450313823667,0.0636724232677993,1.259088905304,5.122857818673995,0.6844663937093693,1.7849741129568462,0.1532180532817229,0.636724232677993,0.10099207710011018,0.351450313823667
1983,6.68140124722478e-05,0.0001258581444614,1.5525082236966807e-05,1.0024479463563044e-05,1983.0,0.5270347340134288,0.17805117557709,0.0394584510646052,0.0689505923242329,1.258581444614,5.270347340134288,0.6681401247224781,1.7805117557708998,0.15525082236966806,0.689505923242329,0.10024479463563044,0.39458451064605204
1984,6.622082158612232e-05,0.0001257972957254,1.5647033156152013e-05,1.00195230635742e-05,1984.0,0.5668771587180539,0.1917415637487216,0.0361167110889628,0.0645570480440347,1.2579729572540002,5.668771587180538,0.6622082158612232,1.917415637487216,0.15647033156152013,0.645570480440347,0.100195230635742,0.361167110889628
1985,6.543313391002163e-05,0.0001260092947502,1.5858383640313503e-05,9.999009421944396e-06,1985.0,0.6552312692878526,0.1866856067139954,0.0300887832501505,0.0543447527260402,1.260092947502,6.552312692878526,0.6543313391002163,1.866856067139954,0.15858383640313503,0.543447527260402,0.09999009421944395,0.30088783250150497
1986,6.489507537058412e-05,0.0001262989426972,1.601408083596719e-05,9.909627742794264e-06,1986.0,0.6126473610331967,0.1830385633546693,0.0273099943080222,0.0496097340211892,1.2629894269720001,6.126473610331967,0.6489507537058412,1.830385633546693,0.1601408083596719,0.496097340211892,0.09909627742794264,0.273099943080222
1987,6.444649870575501e-05,0.0001269490823818,1.6237788703286702e-05,9.861955827464696e-06,1987.0,0.5992103318788699,0.178364095325501,0.0342058325238072,0.061005172022062,1.269490823818,5.992103318788699,0.6444649870575501,1.78364095325501,0.162377887032867,0.61005172022062,0.09861955827464695,0.342058325238072
1988,6.445534956713216e-05,0.0001277606318451,1.6473313227414823e-05,9.886574259253068e-06,1988.0,0.6163213531920367,0.1918408192388294,0.0355260776368202,0.0573652664156655,1.2776063184509998,6.163213531920367,0.6445534956713216,1.918408192388294,0.16473313227414824,0.5736526641566551,0.09886574259253068,0.35526077636820197
1989,6.399010586782034e-05,0.0001292944875136,1.676021840149668e-05,9.852144423762508e-06,1989.0,0.6784530507217934,0.1986771664704086,0.027462492912905,0.0533917200924593,1.292944875136,6.784530507217934,0.6399010586782035,1.9867716647040858,0.1676021840149668,0.533917200924593,0.09852144423762509,0.27462492912905
1990,6.400733937133347e-05,0.0001304598520489,1.696145316085751e-05,9.81601012698872e-06,1990.0,0.395068404667215,0.1807099965074751,0.0379295711705215,0.0858485145503092,1.304598520489,3.95068404667215,0.6400733937133347,1.807099965074751,0.16961453160857512,0.858485145503092,0.09816010126988721,0.37929571170521503
1991,6.348916524854887e-05,0.0001317216395234,1.722869263295187e-05,9.770048522536203e-06,1991.0,0.4653537132119024,0.1673497773108622,0.0372874835387597,0.0739091191571845,1.3172163952340001,4.653537132119024,0.6348916524854887,1.673497773108622,0.1722869263295187,0.739091191571845,0.09770048522536204,0.372874835387597
1992,6.363192307747211e-05,0.0001328303116809,1.7450623406799003e-05,9.80062105376029e-06,1992.0,0.4835761635248917,0.1538600677296931,0.031598257741294,0.0831268653300119,1.3283031168089998,4.835761635248917,0.6363192307747211,1.538600677296931,0.17450623406799,0.831268653300119,0.0980062105376029,0.31598257741294
1993,6.367239693970208e-05,0.0001347235560647,1.7793084805704594e-05,9.869921516423932e-06,1993.0,0.5588660934706734,0.1715757214607985,0.0248148463437473,0.0533540478420022,1.347235560647,5.588660934706734,0.6367239693970208,1.715757214607985,0.17793084805704593,0.533540478420022,0.09869921516423932,0.248148463437473
1994,6.412081648120096e-05,0.0001371699281012,1.809143200621755e-05,9.94008130683304e-06,1994.0,0.5343464798864316,0.1692050534789669,0.0386274563773324,0.0791676249665858,1.3716992810120001,5.343464798864316,0.6412081648120096,1.6920505347896688,0.18091432006217548,0.791676249665858,0.0994008130683304,0.386274563773324
1995,6.424451091951205e-05,0.0001392344738633,1.8365134311440887e-05,1.0035411717979055e-05,1995.0,0.556585790261155,0.1589452107162008,0.0289395005308659,0.0706464277665255,1.392344738633,5.565857902611549,0.6424451091951205,1.589452107162008,0.18365134311440887,0.706464277665255,0.10035411717979055,0.289395005308659
1996,6.488831852331195e-05,0.0001415286539798,1.865691987137692e-05,1.0123713407088935e-05,1996.0,0.4769912691626499,0.1584550541877439,0.0404719864744066,0.1022188676245338,1.4152865397980001,4.769912691626499,0.6488831852331195,1.5845505418774388,0.1865691987137692,1.022188676245338,0.10123713407088936,0.40471986474406596
1997,6.538003663081328e-05,0.0001443454753565,1.8869604425576973e-05,1.0194203902155356e-05,1997.0,0.5369558704317934,0.1546171674036969,0.0298376846283269,0.0760432372949016,1.443454753565,5.369558704317933,0.6538003663081328,1.546171674036969,0.18869604425576975,0.760432372949016,0.10194203902155356,0.298376846283269
1998,6.62621661311797e-05,0.0001470881303638,1.903830859706674e-05,1.0254621944787757e-05,1998.0,0.5120415549379767,0.1523035214319415,0.0296546307813588,0.0740626252556879,1.470881303638,5.120415549379766,0.662621661311797,1.523035214319415,0.19038308597066742,0.740626252556879,0.10254621944787756,0.296546307813588
1999,6.630925727384758e-05,0.0001500588338266,1.9283037593258765e-05,1.0225537242547488e-05,1999.0,0.535061114176671,0.1643559742356407,0.0266298287369139,0.0669266489049123,1.5005883382660001,5.35061114176671,0.6630925727384758,1.6435597423564068,0.19283037593258764,0.669266489049123,0.10225537242547489,0.26629828736913896
2000,6.685782883713338e-05,0.0001530684315704,1.943645467650563e-05,1.0207682653426025e-05,2000.0,0.5094302384792112,0.1671931433364991,0.0310397705237761,0.0715295882796152,1.5306843157039998,5.094302384792112,0.6685782883713338,1.6719314333649908,0.1943645467650563,0.715295882796152,0.10207682653426024,0.310397705237761
2001,6.709515536483326e-05,0.0001555056765027,1.951364467421358e-05,1.0158401228060098e-05,2001.0,0.4644088107943598,0.167535740575787,0.0318756893977787,0.0786900369305906,1.555056765027,4.644088107943598,0.6709515536483326,1.67535740575787,0.1951364467421358,0.786900369305906,0.10158401228060097,0.31875689397778695
2002,6.761684405124209e-05,0.0001584330322137,1.951361325955224e-05,1.0037469880330716e-05,2002.0,0.5165739765752418,0.1568438378152364,0.0275880449808661,0.0702241144967502,1.584330322137,5.165739765752418,0.6761684405124209,1.5684383781523639,0.19513613259552243,0.702241144967502,0.10037469880330716,0.275880449808661
2003,6.786297943303258e-05,0.0001606286815721,1.950581295489608e-05,9.935032923432835e-06,2003.0,0.4973565651787671,0.1580580776907368,0.0283019140025612,0.0740176171302652,1.6062868157210002,4.973565651787671,0.6786297943303259,1.5805807769073679,0.1950581295489608,0.740176171302652,0.09935032923432835,0.283019140025612
2004,6.791346402224006e-05,0.0001627401840258,1.956454350859893e-05,9.848364160396678e-06,2004.0,0.4844596138203088,0.1591434194062041,0.0286833451035325,0.0727061738294112,1.627401840258,4.844596138203087,0.6791346402224007,1.5914341940620411,0.1956454350859893,0.727061738294112,0.09848364160396678,0.286833451035325
2005,6.825180296183525e-05,0.0001652739711711,1.9678264238473127e-05,9.820771196546372e-06,2005.0,0.4792185148516923,0.1460296064038133,0.0282570428062801,0.0660726408334502,1.6527397117109999,4.792185148516923,0.6825180296183525,1.460296064038133,0.19678264238473125,0.660726408334502,0.09820771196546373,0.282570428062801
2006,6.914717949614766e-05,0.0001689970002059,1.962606305681648e-05,9.697001936867117e-06,2006.0,0.5003429071469034,0.1529770050124107,0.0250203530949214,0.0717250122054414,1.6899700020589998,5.003429071469034,0.6914717949614766,1.5297700501241072,0.1962606305681648,0.7172501220544141,0.09697001936867117,0.250203530949214
2007,6.936431030421122e-05,0.0001733153665424,1.9908494600352963e-05,9.55447313007848e-06,2007.0,0.4849680540192501,0.1541016478032542,0.0294545394510724,0.0788331049512142,1.733153665424,4.849680540192501,0.6936431030421122,1.541016478032542,0.19908494600352963,0.7883310495121421,0.0955447313007848,0.294545394510724
2008,6.920238871543917e-05,0.000177982191287,2.0014730082484887e-05,9.280716725815608e-06,2008.0,0.5234732373792567,0.1626844443468185,0.0277318630869682,0.0616416164655877,1.77982191287,5.234732373792567,0.6920238871543917,1.626844443468185,0.20014730082484888,0.616416164655877,0.09280716725815609,0.277318630869682
2009,6.837049742866188e-05,0.0001805216004738,2.0091277423071672e-05,8.949711589220245e-06,2009.0,0.5378969182431981,0.1630590280098937,0.0221405174142656,0.0497894244267664,1.805216004738,5.37896918243198,0.6837049742866188,1.630590280098937,0.2009127742307167,0.497894244267664,0.08949711589220245,0.22140517414265598
2010,6.745647468570887e-05,0.0001836039391491,2.0151776122080884e-05,8.590211699401249e-06,2010.0,0.4754823915961938,0.1634537968653884,0.0290509381301094,0.0781147447498499,1.836039391491,4.754823915961938,0.6745647468570887,1.6345379686538841,0.20151776122080883,0.7811474474984991,0.08590211699401248,0.290509381301094
2011,6.7318370115897e-05,0.0001875948305496,2.0179989552003365e-05,8.267878252407205e-06,2011.0,0.4635917055984107,0.1652012292601158,0.028810783963743,0.0863353458846171,1.875948305496,4.635917055984107,0.6731837011589701,1.652012292601158,0.20179989552003366,0.863353458846171,0.08267878252407204,0.28810783963743003
